cultivo,campania,provincia,departamento,id_provincia,id_departamento,sup_sembrada_ha,sup_cosechada_ha,produccion_tn,rendimiento_kg_ha,codigo_indec
Maíz,2023/24,BUENOS AIRES,PERGAMINO,6,623,39859,36059,335349,9300,06623
Maíz,2024/25,BUENOS AIRES,PERGAMINO,6,623,35500,31000,260400,8400,06623
Maíz,2021/22,BUENOS AIRES,PILA,6,630,12700,8800,59840,6800,06630
Maíz,2022/23,BUENOS AIRES,PILA,6,630,11800,7900,31600,4000,06630
Maíz,2023/24,BUENOS AIRES,PILA,6,630,13000,9100,54600,6000,06630
Maíz,2024/25,BUENOS AIRES,PILA,6,630,13000,9100,50050,5500,06630
Maíz,2021/22,BUENOS AIRES,PILAR,6,638,530,220,1584,7200,06638
Maíz,2022/23,BUENOS AIRES,PILAR,6,638,450,50,275,5500,06638
Maíz,2023/24,BUENOS AIRES,PILAR,6,638,100,60,468,7800,06638
Maíz,2024/25,BUENOS AIRES,PILAR,6,638,60,20,144,7200,06638
Maíz,2021/22,BUENOS AIRES,PUAN,6,651,13000,4846,19869,4100,06651
Maíz,2022/23,BUENOS AIRES,PUAN,6,651,21000,11500,57500,5000,06651
Maíz,2023/24,BUENOS AIRES,PUAN,6,651,21000,17000,66300,3900,06651
Maíz,2024/25,BUENOS AIRES,PUAN,6,651,32000,21000,105000,5000,06651
Maíz,2021/22,BUENOS AIRES,PUNTA INDIO,6,655,270,70,455,6500,06655
Maíz,2022/23,BUENOS AIRES,PUNTA INDIO,6,655,450,50,275,5500,06655
Maíz,2023/24,BUENOS AIRES,PUNTA INDIO,6,655,1200,940,7144,7600,06655
Maíz,2024/25,BUENOS AIRES,PUNTA INDIO,6,655,880,620,4402,7100,06655
Maíz,2021/22,BUENOS AIRES,RAMALLO,6,665,16300,15100,98603,6530,06665
Maíz,2022/23,BUENOS AIRES,RAMALLO,6,665,14842,12853,61694,4800,06665
Maíz,2023/24,BUENOS AIRES,RAMALLO,6,665,11156,10656,94838,8900,06665
Maíz,2024/25,BUENOS AIRES,RAMALLO,6,665,11250,10450,82555,7900,06665
Maíz,2021/22,BUENOS AIRES,RAUCH,6,672,9600,7200,48960,6800,06672
Maíz,2022/23,BUENOS AIRES,RAUCH,6,672,14500,12100,60500,5000,06672
Maíz,2023/24,BUENOS AIRES,RAUCH,6,672,16000,13600,84320,6200,06672
Maíz,2024/25,BUENOS AIRES,RAUCH,6,672,16000,13600,74800,5500,06672
Maíz,2021/22,BUENOS AIRES,RIVADAVIA,6,679,95032,69932,594422,8500,06679
Maíz,2022/23,BUENOS AIRES,RIVADAVIA,6,679,88100,63100,466940,7400,06679
Maíz,2023/24,BUENOS AIRES,RIVADAVIA,6,679,88500,75886,623632,8218,06679
Maíz,2024/25,BUENOS AIRES,RIVADAVIA,6,679,104207,88488,743299,8400,06679
Maíz,2021/22,BUENOS AIRES,ROJAS,6,686,38000,36900,317340,8600,06686
Maíz,2022/23,BUENOS AIRES,ROJAS,6,686,45000,38250,191250,5000,06686
Maíz,2023/24,BUENOS AIRES,ROJAS,6,686,43500,40000,440000,11000,06686
Maíz,2024/25,BUENOS AIRES,ROJAS,6,686,41000,36900,313650,8500,06686
Maíz,2021/22,BUENOS AIRES,ROQUE PEREZ,6,693,12349,8959,63071,7040,06693
Maíz,2022/23,BUENOS AIRES,ROQUE PEREZ,6,693,12102,8870,43729,4930,06693
Maíz,2023/24,BUENOS AIRES,ROQUE PEREZ,6,693,11836,8687,60462,6960,06693
Maíz,2024/25,BUENOS AIRES,ROQUE PEREZ,6,693,10876,8005,57556,7190,06693
Maíz,2021/22,BUENOS AIRES,SAAVEDRA,6,700,21000,21000,98700,4700,06700
Maíz,2022/23,BUENOS AIRES,SAAVEDRA,6,700,26000,19500,97500,5000,06700
Maíz,2023/24,BUENOS AIRES,SAAVEDRA,6,700,26000,23000,89700,3900,06700
Maíz,2024/25,BUENOS AIRES,SAAVEDRA,6,700,26000,19000,95000,5000,06700
Maíz,2021/22,BUENOS AIRES,SALADILLO,6,707,31126,22566,160896,7130,06707
Maíz,2022/23,BUENOS AIRES,SALADILLO,6,707,30503,22343,110821,4960,06707
Maíz,2023/24,BUENOS AIRES,SALADILLO,6,707,29781,21800,156742,7190,06707
Maíz,2024/25,BUENOS AIRES,SALADILLO,6,707,35387,26028,195210,7500,06707
Maíz,2021/22,BUENOS AIRES,SALLIQUELO,6,721,28000,13500,108000,8000,06721
Maíz,2022/23,BUENOS AIRES,SALLIQUELO,6,721,28000,14000,89600,6400,06721
Maíz,2023/24,BUENOS AIRES,SALLIQUELO,6,721,28000,13000,85800,6600,06721
Maíz,2024/25,BUENOS AIRES,SALLIQUELO,6,721,23000,10000,68000,6800,06721
Maíz,2021/22,BUENOS AIRES,SALTO,6,714,31300,29300,219750,7500,06714
Maíz,2022/23,BUENOS AIRES,SALTO,6,714,21291,16855,87646,5200,06714
Maíz,2023/24,BUENOS AIRES,SALTO,6,714,26120,24820,228344,9200,06714
Maíz,2024/25,BUENOS AIRES,SALTO,6,714,19900,18100,153850,8500,06714
Maíz,2021/22,BUENOS AIRES,SAN ANDRES DE GILES,6,728,12810,11610,65016,5600,06728
Maíz,2022/23,BUENOS AIRES,SAN ANDRES DE GILES,6,728,18000,15300,76500,5000,06728
Maíz,2023/24,BUENOS AIRES,SAN ANDRES DE GILES,6,728,20000,16000,144000,9000,06728
Maíz,2024/25,BUENOS AIRES,SAN ANDRES DE GILES,6,728,18000,16200,129600,8000,06728
Maíz,2021/22,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,16250,14450,96237,6660,06735
Maíz,2022/23,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,11112,8668,40740,4700,06735
Maíz,2023/24,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,17592,16392,145889,8900,06735
Maíz,2024/25,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,16300,14500,116000,8000,06735
Maíz,2021/22,BUENOS AIRES,SAN CAYETANO,6,742,45573,33736,134944,4000,06742
Maíz,2022/23,BUENOS AIRES,SAN CAYETANO,6,742,40707,28495,128227,4500,06742
Maíz,2023/24,BUENOS AIRES,SAN CAYETANO,6,742,41329,29344,181930,6200,06742
Maíz,2024/25,BUENOS AIRES,SAN CAYETANO,6,742,53770,39600,233640,5900,06742
Maíz,2021/22,BUENOS AIRES,SAN NICOLAS,6,763,3900,3300,21120,6400,06763
Maíz,2022/23,BUENOS AIRES,SAN NICOLAS,6,763,7477,6443,25772,4000,06763
Maíz,2023/24,BUENOS AIRES,SAN NICOLAS,6,763,5885,5685,47186,8300,06763
Maíz,2024/25,BUENOS AIRES,SAN NICOLAS,6,763,6260,5960,45892,7700,06763
Maíz,2021/22,BUENOS AIRES,SAN PEDRO,6,770,17250,16250,105544,6495,06770
Maíz,2022/23,BUENOS AIRES,SAN PEDRO,6,770,11922,10025,47118,4700,06770
Maíz,2023/24,BUENOS AIRES,SAN PEDRO,6,770,15741,14941,131481,8800,06770
Maíz,2024/25,BUENOS AIRES,SAN PEDRO,6,770,12900,11700,94770,8100,06770
Maíz,2021/22,BUENOS AIRES,SAN VICENTE,6,778,700,400,2800,7000,06778
Maíz,2022/23,BUENOS AIRES,SAN VICENTE,6,778,1050,650,3575,5500,06778
Maíz,2023/24,BUENOS AIRES,SAN VICENTE,6,778,1000,750,5850,7800,06778
Maíz,2024/25,BUENOS AIRES,SAN VICENTE,6,778,790,540,3888,7200,06778
Maíz,2021/22,BUENOS AIRES,SUIPACHA,6,784,11000,9350,42075,4500,06784
Maíz,2022/23,BUENOS AIRES,SUIPACHA,6,784,10000,2200,4400,2000,06784
Maíz,2023/24,BUENOS AIRES,SUIPACHA,6,784,9750,9263,74104,8000,06784
Maíz,2024/25,BUENOS AIRES,SUIPACHA,6,784,9000,8080,44440,5500,06784
Maíz,2021/22,BUENOS AIRES,TANDIL,6,791,68000,51000,331500,6500,06791
Maíz,2022/23,BUENOS AIRES,TANDIL,6,791,71944,56444,344308,6100,06791
Maíz,2023/24,BUENOS AIRES,TANDIL,6,791,72974,58839,405989,6900,06791
Maíz,2024/25,BUENOS AIRES,TANDIL,6,791,73882,59582,387283,6500,06791
Maíz,2021/22,BUENOS AIRES,TAPALQUE,6,798,10500,8190,63063,7700,06798
Maíz,2022/23,BUENOS AIRES,TAPALQUE,6,798,10300,7519,48874,6500,06798
Maíz,2023/24,BUENOS AIRES,TAPALQUE,6,798,12500,9438,61344,6500,06798
Maíz,2024/25,BUENOS AIRES,TAPALQUE,6,798,12500,8795,52770,6000,06798
Maíz,2021/22,BUENOS AIRES,TORNQUIST,6,819,14000,14000,57400,4100,06819
Maíz,2022/23,BUENOS AIRES,TORNQUIST,6,819,16000,10500,52500,5000,06819
Maíz,2023/24,BUENOS AIRES,TORNQUIST,6,819,16000,13000,50700,3900,06819
Maíz,2024/25,BUENOS AIRES,TORNQUIST,6,819,21000,16000,64000,4000,06819
Maíz,2021/22,BUENOS AIRES,TRENQUE LAUQUEN,6,826,121711,81961,639296,7800,06826
Maíz,2022/23,BUENOS AIRES,TRENQUE LAUQUEN,6,826,115300,75800,553340,7300,06826
Maíz,2023/24,BUENOS AIRES,TRENQUE LAUQUEN,6,826,116500,80365,634884,7900,06826
Maíz,2024/25,BUENOS AIRES,TRENQUE LAUQUEN,6,826,135285,115793,961082,8300,06826
Maíz,2021/22,BUENOS AIRES,TRES ARROYOS,6,833,92534,68181,272724,4000,06833
Maíz,2022/23,BUENOS AIRES,TRES ARROYOS,6,833,89478,62635,281856,4500,06833
Maíz,2023/24,BUENOS AIRES,TRES ARROYOS,6,833,118228,94582,586411,6200,06833
Maíz,2024/25,BUENOS AIRES,TRES ARROYOS,6,833,112513,74617,470087,6300,06833
Maíz,2021/22,BUENOS AIRES,TRES LOMAS,6,847,37000,15000,117000,7800,06847
Maíz,2022/23,BUENOS AIRES,TRES LOMAS,6,847,37000,19000,123500,6500,06847
Maíz,2023/24,BUENOS AIRES,TRES LOMAS,6,847,37000,20000,130000,6500,06847
Maíz,2024/25,BUENOS AIRES,TRES LOMAS,6,847,30000,13000,88400,6800,06847
Maíz,2021/22,BUENOS AIRES,VILLARINO,6,875,7200,6500,52000,8000,06875
Maíz,2022/23,BUENOS AIRES,VILLARINO,6,875,7200,4700,37600,8000,06875
Maíz,2023/24,BUENOS AIRES,VILLARINO,6,875,7200,5400,45846,8490,06875
Maíz,2024/25,BUENOS AIRES,VILLARINO,6,875,7200,5976,47808,8000,06875
Maíz,2021/22,BUENOS AIRES,ZARATE,6,882,5200,5100,35190,6900,06882
Maíz,2022/23,BUENOS AIRES,ZARATE,6,882,3800,3200,15360,4800,06882
Maíz,2023/24,BUENOS AIRES,ZARATE,6,882,3800,3650,32120,8800,06882
Maíz,2024/25,BUENOS AIRES,ZARATE,6,882,3800,3650,29200,8000,06882
Maíz,2021/22,CATAMARCA,CAPAYAN,10,42,100,50,155,3100,10042
Maíz,2024/25,CATAMARCA,CAPAYAN,10,42,50,40,100,2500,10042
Maíz,2021/22,CATAMARCA,EL ALTO,10,56,1100,820,3690,4500,10056
Maíz,2022/23,CATAMARCA,EL ALTO,10,56,1100,770,3157,4100,10056
Maíz,2023/24,CATAMARCA,EL ALTO,10,56,1300,640,960,1500,10056
Maíz,2024/25,CATAMARCA,EL ALTO,10,56,400,260,988,3800,10056
Maíz,2021/22,CATAMARCA,SANTA ROSA,10,98,17600,16350,99735,6100,10098
Maíz,2022/23,CATAMARCA,SANTA ROSA,10,98,17000,16210,90776,5600,10098
Maíz,2023/24,CATAMARCA,SANTA ROSA,10,98,18000,14250,28500,2000,10098
Maíz,2024/25,CATAMARCA,SANTA ROSA,10,98,8000,7180,35900,5000,10098
Maíz,2021/22,CHACO,12 DE OCTUBRE,22,36,46000,41330,206650,5000,22036
Maíz,2022/23,CHACO,12 DE OCTUBRE,22,36,40000,31100,105740,3400,22036
Maíz,2023/24,CHACO,12 DE OCTUBRE,22,36,21100,5300,9540,1800,22036
Maíz,2024/25,CHACO,12 DE OCTUBRE,22,36,2000,300,480,1600,22036
Maíz,2021/22,CHACO,2 DE ABRIL,22,39,20000,17500,91000,5200,22039
Maíz,2022/23,CHACO,2 DE ABRIL,22,39,17000,13180,46130,3500,22039
Maíz,2023/24,CHACO,2 DE ABRIL,22,39,15600,8270,15713,1900,22039
Maíz,2024/25,CHACO,2 DE ABRIL,22,39,6000,1400,2660,1900,22039
Maíz,2021/22,CHACO,25 DE MAYO,22,168,300,100,280,2800,22168
Maíz,2022/23,CHACO,25 DE MAYO,22,168,800,600,1680,2800,22168
Maíz,2023/24,CHACO,25 DE MAYO,22,168,900,500,650,1300,22168
Maíz,2024/25,CHACO,25 DE MAYO,22,168,200,120,192,1600,22168
Maíz,2021/22,CHACO,9 DE JULIO,22,105,18000,15890,76272,4800,22105
Maíz,2022/23,CHACO,9 DE JULIO,22,105,18000,13420,45628,3400,22105
Maíz,2023/24,CHACO,9 DE JULIO,22,105,22500,12950,27195,2100,22105
Maíz,2024/25,CHACO,9 DE JULIO,22,105,20000,10000,18000,1800,22105
Maíz,2021/22,CHACO,ALMIRANTE BROWN,22,7,90000,75950,349370,4600,22007
Maíz,2022/23,CHACO,ALMIRANTE BROWN,22,7,107000,92800,278400,3000,22007
Maíz,2023/24,CHACO,ALMIRANTE BROWN,22,7,110000,58300,93280,1600,22007
Maíz,2024/25,CHACO,ALMIRANTE BROWN,22,7,104000,47000,98700,2100,22007
Maíz,2021/22,CHACO,CHACABUCO,22,28,20800,18670,93350,5000,22028
Maíz,2022/23,CHACO,CHACABUCO,22,28,18000,13950,53010,3800,22028
Maíz,2023/24,CHACO,CHACABUCO,22,28,20000,8000,15200,1900,22028
Maíz,2024/25,CHACO,CHACABUCO,22,28,20000,10000,15000,1500,22028
Maíz,2021/22,CHACO,COMANDANTE FERNANDEZ,22,21,7500,5800,17400,3000,22021
Maíz,2022/23,CHACO,COMANDANTE FERNANDEZ,22,21,6000,4300,7740,1800,22021
Maíz,2023/24,CHACO,COMANDANTE FERNANDEZ,22,21,5000,1450,1595,1100,22021
Maíz,2024/25,CHACO,COMANDANTE FERNANDEZ,22,21,7100,5100,7140,1400,22021
Maíz,2021/22,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,8000,6960,29232,4200,22043
Maíz,2022/23,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,6800,5300,16960,3200,22043
Maíz,2023/24,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,8000,4400,7920,1800,22043
Maíz,2024/25,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,6000,2940,5292,1800,22043
Maíz,2021/22,CHACO,GENERAL BELGRANO,22,49,15000,12950,64750,5000,22049
Maíz,2022/23,CHACO,GENERAL BELGRANO,22,49,9900,7900,26860,3400,22049
Maíz,2023/24,CHACO,GENERAL BELGRANO,22,49,12800,6840,14364,2100,22049
Maíz,2024/25,CHACO,GENERAL BELGRANO,22,49,12000,3800,8360,2200,22049
Maíz,2021/22,CHACO,GENERAL GUEMES,22,63,14000,11600,48720,4200,22063
Maíz,2022/23,CHACO,GENERAL GUEMES,22,63,16000,13500,45900,3400,22063
Maíz,2023/24,CHACO,GENERAL GUEMES,22,63,17000,4300,5160,1200,22063
Maíz,2024/25,CHACO,GENERAL GUEMES,22,63,10100,8100,15390,1900,22063
Maíz,2021/22,CHACO,INDEPENDENCIA,22,70,28000,22200,93240,4200,22070
Maíz,2022/23,CHACO,INDEPENDENCIA,22,70,17000,11850,34365,2900,22070
Maíz,2023/24,CHACO,INDEPENDENCIA,22,70,18000,6200,14880,2400,22070
Maíz,2024/25,CHACO,INDEPENDENCIA,22,70,17000,12500,20000,1600,22070
Maíz,2021/22,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,2500,1500,4200,2800,22084
Maíz,2022/23,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,1500,620,1178,1900,22084
Maíz,2023/24,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,3000,2400,6960,2900,22084
Maíz,2024/25,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,2600,1800,7560,4200,22084
Maíz,2021/22,CHACO,MAIPU,22,91,15000,12800,48640,3800,22091
Maíz,2022/23,CHACO,MAIPU,22,91,22000,19900,79600,4000,22091
Maíz,2023/24,CHACO,MAIPU,22,91,10000,2900,4350,1500,22091
Maíz,2024/25,CHACO,MAIPU,22,91,11000,5500,7700,1400,22091
Maíz,2021/22,CHACO,MAYOR LUIS J. FONTANA,22,98,7500,6500,27300,4200,22098
Maíz,2022/23,CHACO,MAYOR LUIS J. FONTANA,22,98,7500,5900,19470,3300,22098
Maíz,2023/24,CHACO,MAYOR LUIS J. FONTANA,22,98,8000,4700,6580,1400,22098
Maíz,2024/25,CHACO,MAYOR LUIS J. FONTANA,22,98,5000,2500,4250,1700,22098
Maíz,2021/22,CHACO,O'HIGGINS,22,112,10150,8770,42973,4900,22112
Maíz,2022/23,CHACO,O'HIGGINS,22,112,10500,7960,28656,3600,22112
Maíz,2023/24,CHACO,O'HIGGINS,22,112,13000,8000,18400,2300,22112
Maíz,2024/25,CHACO,O'HIGGINS,22,112,12000,8600,15480,1800,22112
Maíz,2021/22,CHACO,PRESIDENCIA DE LA PLAZA,22,119,300,100,280,2800,22119
Maíz,2022/23,CHACO,PRESIDENCIA DE LA PLAZA,22,119,210,60,132,2200,22119
Maíz,2023/24,CHACO,PRESIDENCIA DE LA PLAZA,22,119,200,140,350,2500,22119
Maíz,2021/22,CHACO,QUITILIPI,22,133,2300,1600,4160,2600,22133
Maíz,2022/23,CHACO,QUITILIPI,22,133,1400,700,1330,1900,22133
Maíz,2023/24,CHACO,QUITILIPI,22,133,700,400,480,1200,22133
Maíz,2024/25,CHACO,QUITILIPI,22,133,400,300,450,1500,22133
Maíz,2021/22,CHACO,SAN FERNANDO,22,140,100,87,365,4195,22140
Maíz,2021/22,CHACO,SAN LORENZO,22,147,450,373,1417,3799,22147
Maíz,2022/23,CHACO,SAN LORENZO,22,147,500,370,1110,3000,22147
Maíz,2023/24,CHACO,SAN LORENZO,22,147,1200,660,1188,1800,22147
Maíz,2021/22,CHACO,SARGENTO CABRAL,22,154,500,300,1140,3800,22154
Maíz,2022/23,CHACO,SARGENTO CABRAL,22,154,400,200,460,2300,22154
Maíz,2023/24,CHACO,SARGENTO CABRAL,22,154,400,190,475,2500,22154
Maíz,2024/25,CHACO,SARGENTO CABRAL,22,154,50,50,190,3800,22154
Maíz,2021/22,CORDOBA,CALAMUCHITA,14,7,30800,28800,172800,6000,14007
Maíz,2022/23,CORDOBA,CALAMUCHITA,14,7,26000,21988,92350,4200,14007
Maíz,2023/24,CORDOBA,CALAMUCHITA,14,7,24500,22500,145125,6450,14007
Maíz,2024/25,CORDOBA,CALAMUCHITA,14,7,19000,18500,129500,7000,14007
Maíz,2021/22,CORDOBA,CAPITAL,14,14,5400,5400,40500,7500,14014
Maíz,2022/23,CORDOBA,CAPITAL,14,14,5400,5000,25000,5000,14014
Maíz,2023/24,CORDOBA,CAPITAL,14,14,5500,5000,32500,6500,14014
Maíz,2024/25,CORDOBA,CAPITAL,14,14,4000,4000,30000,7500,14014
Maíz,2021/22,CORDOBA,COLON,14,21,43980,34197,266737,7800,14021
Maíz,2022/23,CORDOBA,COLON,14,21,55000,43150,280475,6500,14021
Maíz,2023/24,CORDOBA,COLON,14,21,58000,53510,363868,6800,14021
Maíz,2024/25,CORDOBA,COLON,14,21,37000,32130,253827,7900,14021
Maíz,2021/22,CORDOBA,CRUZ DEL EJE,14,28,3200,3200,24000,7500,14028
Maíz,2022/23,CORDOBA,CRUZ DEL EJE,14,28,4500,4500,21600,4800,14028
Maíz,2023/24,CORDOBA,CRUZ DEL EJE,14,28,11000,11000,71500,6500,14028
Maíz,2024/25,CORDOBA,CRUZ DEL EJE,14,28,8000,8000,64000,8000,14028
Maíz,2021/22,CORDOBA,GENERAL ROCA,14,35,309650,263747,2083601,7900,14035
Maíz,2022/23,CORDOBA,GENERAL ROCA,14,35,320396,300182,1891147,6300,14035
Maíz,2023/24,CORDOBA,GENERAL ROCA,14,35,323543,315665,2651586,8400,14035
Maíz,2024/25,CORDOBA,GENERAL ROCA,14,35,331837,323427,2716787,8400,14035
Maíz,2021/22,CORDOBA,GENERAL SAN MARTIN,14,42,140000,77000,539000,7000,14042
Maíz,2022/23,CORDOBA,GENERAL SAN MARTIN,14,42,153000,83000,315400,3800,14042
Maíz,2023/24,CORDOBA,GENERAL SAN MARTIN,14,42,150000,79000,513500,6500,14042
Maíz,2024/25,CORDOBA,GENERAL SAN MARTIN,14,42,111000,56000,448000,8000,14042
Maíz,2021/22,CORDOBA,ISCHILIN,14,49,4890,4075,27710,6800,14049
Maíz,2022/23,CORDOBA,ISCHILIN,14,49,7800,6070,24280,4000,14049
Maíz,2023/24,CORDOBA,ISCHILIN,14,49,7800,7120,44856,6300,14049
Maíz,2024/25,CORDOBA,ISCHILIN,14,49,5800,5190,34254,6600,14049
Maíz,2021/22,CORDOBA,JUAREZ CELMAN,14,56,214200,199200,1294800,6500,14056
Maíz,2022/23,CORDOBA,JUAREZ CELMAN,14,56,193000,163220,734490,4500,14056
Maíz,2023/24,CORDOBA,JUAREZ CELMAN,14,56,234000,224000,1550080,6920,14056
Maíz,2024/25,CORDOBA,JUAREZ CELMAN,14,56,209000,197000,1339600,6800,14056
Maíz,2021/22,CORDOBA,MARCOS JUAREZ,14,63,246300,223400,2234000,10000,14063
Maíz,2022/23,CORDOBA,MARCOS JUAREZ,14,63,218600,184000,1177600,6400,14063
Maíz,2023/24,CORDOBA,MARCOS JUAREZ,14,63,238500,223550,2280210,10200,14063
Maíz,2024/25,CORDOBA,MARCOS JUAREZ,14,63,214500,203800,2017620,9900,14063
Maíz,2021/22,CORDOBA,POCHO,14,77,3500,3500,21000,6000,14077
Maíz,2022/23,CORDOBA,POCHO,14,77,3500,2960,13912,4700,14077
Maíz,2023/24,CORDOBA,POCHO,14,77,4000,4000,27200,6800,14077
Maíz,2024/25,CORDOBA,POCHO,14,77,3500,3500,22750,6500,14077
Maíz,2021/22,CORDOBA,PRESIDENTE ROQUE SAENZ PENA,14,84,157423,141471,1301533,9200,14084
Maíz,2022/23,CORDOBA,PRESIDENTE ROQUE SAENZ PENA,14,84,183288,174970,1277281,7300,14084
Maíz,2023/24,CORDOBA,PRESIDENTE ROQUE SAENZ PENA,14,84,210977,200046,1800414,9000,14084
Maíz,2024/25,CORDOBA,PRESIDENTE ROQUE SAENZ PENA,14,84,143690,137240,1248884,9100,14084
Maíz,2021/22,CORDOBA,RIO CUARTO,14,98,563000,525000,2887500,5500,14098
Maíz,2022/23,CORDOBA,RIO CUARTO,14,98,507000,428770,1672203,3900,14098
Maíz,2023/24,CORDOBA,RIO CUARTO,14,98,513500,499500,3156840,6320,14098
Maíz,2024/25,CORDOBA,RIO CUARTO,14,98,520000,498000,3237000,6500,14098
Maíz,2021/22,CORDOBA,RIO PRIMERO,14,105,179997,165239,1255816,7600,14105
Maíz,2022/23,CORDOBA,RIO PRIMERO,14,105,185160,164510,954158,5800,14105
Maíz,2023/24,CORDOBA,RIO PRIMERO,14,105,185160,164610,1069965,6500,14105
Maíz,2024/25,CORDOBA,RIO PRIMERO,14,105,108000,88950,729390,8200,14105
Maíz,2021/22,CORDOBA,RIO SECO,14,112,62440,49979,349853,7000,14112
Maíz,2022/23,CORDOBA,RIO SECO,14,112,67440,56690,238098,4200,14112
Maíz,2023/24,CORDOBA,RIO SECO,14,112,67440,60590,212065,3500,14112
Maíz,2024/25,CORDOBA,RIO SECO,14,112,38000,33110,218526,6600,14112
Maíz,2021/22,CORDOBA,RIO SEGUNDO,14,119,159000,137000,1096000,8000,14119
Maíz,2022/23,CORDOBA,RIO SEGUNDO,14,119,181000,146000,803000,5500,14119
Maíz,2023/24,CORDOBA,RIO SEGUNDO,14,119,170000,135000,864000,6400,14119
Maíz,2024/25,CORDOBA,RIO SEGUNDO,14,119,112500,89500,716000,8000,14119
Maíz,2021/22,CORDOBA,SAN ALBERTO,14,126,1950,1950,17550,9000,14126
Maíz,2022/23,CORDOBA,SAN ALBERTO,14,126,1950,1649,7751,4700,14126
Maíz,2023/24,CORDOBA,SAN ALBERTO,14,126,3500,3500,25900,7400,14126
Maíz,2024/25,CORDOBA,SAN ALBERTO,14,126,8000,8000,56000,7000,14126
Maíz,2021/22,CORDOBA,SAN JAVIER,14,133,3000,3000,27000,9000,14133
Maíz,2022/23,CORDOBA,SAN JAVIER,14,133,3000,2537,16491,6500,14133
Maíz,2023/24,CORDOBA,SAN JAVIER,14,133,4500,4500,40500,9000,14133
Maíz,2024/25,CORDOBA,SAN JAVIER,14,133,3500,3500,31500,9000,14133
Maíz,2021/22,CORDOBA,SAN JUSTO,14,140,332900,246022,1968176,8000,14140
Maíz,2022/23,CORDOBA,SAN JUSTO,14,140,292900,185720,1132892,6100,14140
Maíz,2023/24,CORDOBA,SAN JUSTO,14,140,294810,201360,1196078,5940,14140
Maíz,2024/25,CORDOBA,SAN JUSTO,14,140,198000,128750,1107250,8600,14140
Maíz,2021/22,CORDOBA,SANTA MARIA,14,147,80000,80000,560000,7000,14147
Maíz,2022/23,CORDOBA,SANTA MARIA,14,147,74000,71000,355000,5000,14147
Maíz,2023/24,CORDOBA,SANTA MARIA,14,147,70000,67500,418500,6200,14147
Maíz,2024/25,CORDOBA,SANTA MARIA,14,147,48000,48000,384000,8000,14147
Maíz,2021/22,CORDOBA,TERCERO ARRIBA,14,161,176000,157000,1099000,7000,14161
Maíz,2022/23,CORDOBA,TERCERO ARRIBA,14,161,192000,156000,748800,4800,14161
Maíz,2023/24,CORDOBA,TERCERO ARRIBA,14,161,200000,164000,1148000,7000,14161
Maíz,2024/25,CORDOBA,TERCERO ARRIBA,14,161,133000,111000,943500,8500,14161
Maíz,2021/22,CORDOBA,TOTORAL,14,168,73395,64815,492594,7600,14168
Maíz,2022/23,CORDOBA,TOTORAL,14,168,83395,74295,386334,5200,14168
Maíz,2023/24,CORDOBA,TOTORAL,14,168,83395,77665,434924,5600,14168
Maíz,2024/25,CORDOBA,TOTORAL,14,168,55000,46100,359580,7800,14168
Maíz,2021/22,CORDOBA,TULUMBA,14,175,66395,59805,430596,7200,14175
Maíz,2022/23,CORDOBA,TULUMBA,14,175,56395,49420,247100,5000,14175
Maíz,2023/24,CORDOBA,TULUMBA,14,175,56395,52745,242627,4600,14175
Maíz,2024/25,CORDOBA,TULUMBA,14,175,40000,35050,245350,7000,14175
Maíz,2021/22,CORDOBA,UNION,14,182,290400,252200,2269800,9000,14182
Maíz,2022/23,CORDOBA,UNION,14,182,249500,197600,1106560,5600,14182
Maíz,2023/24,CORDOBA,UNION,14,182,272400,249850,2323605,9300,14182
Maíz,2024/25,CORDOBA,UNION,14,182,211970,178070,1638244,9200,14182
Maíz,2021/22,CORRIENTES,BELLA VISTA,18,7,600,600,2700,4500,18007
Maíz,2022/23,CORRIENTES,BELLA VISTA,18,7,600,300,1350,4500,18007
Maíz,2023/24,CORRIENTES,BELLA VISTA,18,7,600,600,2400,4000,18007
Maíz,2024/25,CORRIENTES,BELLA VISTA,18,7,600,480,3120,6500,18007
Maíz,2021/22,CORRIENTES,BERON DE ASTRADA,18,14,400,400,1800,4500,18014
Maíz,2022/23,CORRIENTES,BERON DE ASTRADA,18,14,400,150,675,4500,18014
Maíz,2023/24,CORRIENTES,BERON DE ASTRADA,18,14,400,400,1600,4000,18014
Maíz,2024/25,CORRIENTES,BERON DE ASTRADA,18,14,320,320,2080,6500,18014
Maíz,2021/22,CORRIENTES,CAPITAL,18,21,700,700,3150,4500,18021
Maíz,2022/23,CORRIENTES,CAPITAL,18,21,700,400,1800,4500,18021
